Temperature,T Max,RH,Sampling date,Td dew point,THI,firm
24.5,28.899999618530273,79.0,2019/10/27,20.607801626714974,23.284957496850197,2
24.200000762939453,27.899999618530273,90.0,2019/10/28,22.449660121143665,23.63779501904566,2
23.5,25.799999237060547,85.0,2019/10/29,20.822365546276387,22.71412164464238,2
24.299999237060547,27.5,81.0,2019/10/30,20.819881533954486,23.221439669672584,2
24.600000381469727,27.899999618530273,91.0,2019/10/31,23.027930323628823,24.07435496187277,2
25.5,29.200000762939453,83.0,2019/11/1,22.393174221863376,24.423591438149806,2
25.0,29.100000381469727,80.0,2019/11/2,21.300237546686816,23.788190359411395,2
24.700000762939453,28.200000762939453,83.0,2019/11/3,21.60975009856034,23.697815475440756,2
23.600000381469727,26.0,70.0,2019/11/4,17.790057484826434,22.012060631128797,2
23.5,26.700000762939453,67.0,2019/11/5,16.998637251763228,21.77142184107094,2
23.799999237060547,27.700000762939453,66.0,2019/11/6,17.047129347131346,21.96320169367088,2
23.700000762939453,27.799999237060547,69.0,2019/11/7,17.656989636156794,22.042175913922005,2
23.0,26.600000381469727,66.0,2019/11/8,16.28357116147751,21.312241227716,2
21.799999237060547,26.100000381469727,61.0,2019/11/9,13.91373306158863,20.12112056470679,2
21.700000762939453,26.899999618530273,64.0,2019/11/10,14.563393832187714,20.16988521703112,2
22.799999237060547,27.0,64.0,2019/11/11,15.609678025100877,21.05252370420889,2
22.5,27.5,76.0,2019/11/12,18.040149949522743,21.374212629038393,2
23.0,27.299999237060547,76.0,2019/11/13,18.524974656345307,21.808427493390404,2
22.200000762939453,25.100000381469727,63.0,2019/11/14,14.793507518001405,20.525843268702125,2
22.299999237060547,27.0,67.0,2019/11/15,15.851370798650905,20.788554159285486,2
22.5,27.100000381469727,78.0,2019/11/16,18.455750711704297,21.467991312290096,2
23.100000381469727,27.399999618530273,89.0,2019/11/17,21.17970448316001,22.547757953589468,2
22.700000762939453,26.899999618530273,87.0,2019/11/18,20.41463976310547,22.075845155698108,2
20.100000381469727,22.299999237060547,69.0,2019/11/19,14.203838459218787,19.0549313843239,2
20.899999618530273,24.299999237060547,68.0,2019/11/20,14.743523734419,19.680417322531795,2
21.700000762939453,26.100000381469727,83.0,2019/11/21,18.671909636174064,20.97708887304672,2
